seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,0,0,0,0,0,0,0,0.9527245935467495,1.0017400977807376,2.1358638365424687,0.11446058719108503,0.1362941021777641,0.0,38.606572363313504,1.2983441532322624
42,1,0,0,0,0,0,0,0.9504649473309839,1.009497644972357,3.115829927323769,0.1509988910984248,0.18145633569453776,0.0,52.84098399000385,1.3416408398118889
42,2,0,0,0,0,0,0,0.9525609657614416,1.0081207502899614,2.985597524166539,0.1439098381282141,0.1706818913955702,0.0,51.00116944548311,1.3416408398118889
42,3,0,0,0,0,0,0,0.9525709072502471,1.0042701434457801,2.511743686382918,0.1290013069907824,0.15144050646469465,0.0,44.82086978246663,1.2105653874195512
42,5,0,0,0,0,0,0,0.9534388346184732,1.0,1.3043051060897675,0.08128791232593358,0.09993972594176101,0.0,24.584539017359845,0.44625122033323583
42,6,1,1,0,12,0,0,0.9465060151205007,1.014375254157454,3.363922379997544,0.1699978654117634,0.20684042700745153,0.0,57.27398644397009,1.3416408398118889
42,7,1,1,0,14,0,0,0.9479675324896032,1.0143134145932764,3.4539478246745055,0.17195097776129842,0.2075589497377766,0.0,58.17311580397096,1.3416408398118889
42,8,0,0,0,0,0,0,0.9510735074504832,1.0056798515787948,2.874901479160853,0.14520776590021947,0.17302659807556042,0.0,50.31235871314263,1.3416408398118889
42,9,0,0,0,0,0,0,0.9506426729398626,1.0067334546745426,3.2345709473883297,0.15623372863046825,0.18591718161465878,0.0,55.09164300765909,1.3416408398118889
42,10,0,0,0,0,0,0,0.9518947888461887,1.0085420288337275,3.241654699226091,0.15425493110281727,0.18479238709206938,0.0,54.28837438876743,1.3416408398118889
42,11,0,0,0,0,0,0,0.9527071518604858,1.0,1.639583921924881,0.09002057354276378,0.10748162364496655,0.0,28.074840859769058,0.6867074003750506
42,12,0,0,0,0,0,0,0.9531604388735847,1.0009524873341087,1.3306905510263973,0.08304763259366155,0.101387892938551,0.0,25.268401019535286,0.4882325995428582
42,13,1,1,0,23,0,0,0.9449517282456652,1.0154790611099416,3.630665152810082,0.186085358960554,0.22695628424988173,0.0,60.56475286180564,1.3416408398118889
42,14,1,1,0,46,0,0,0.9458160278652089,1.0077820786197638,3.7891393751481997,0.19596298962521055,0.24014101434973137,0.0,61.50697983893884,1.3416408398118889
42,15,1,1,0,50,0,0,0.9445716471598592,1.0075115859000123,3.835999927355301,0.20106481232990822,0.24737553385117572,0.0,62.05259909946263,1.3416408398118889
42,16,1,1,0,41,0,0,0.9456971358327136,1.0069329283108759,3.814551884635138,0.19820987006338933,0.2438679689756306,0.0,61.601760942981784,1.3416408398118889
42,17,0,0,0,0,0,0,0.9511811325864798,1.010790345560181,3.1716864391566966,0.15472084058759114,0.18366690084175477,0.0,54.33197833381323,1.3416408398118889
42,18,0,0,0,0,0,0,0.9529340299027572,1.0,1.6311045101966397,0.08887857074538867,0.10599847721311159,0.0,27.625173673445865,0.5429505523353577
42,19,0,0,0,0,0,0,0.9544915867215087,1.0,1.3496200213466618,0.08250941204217573,0.10097083200794994,0.0,25.024064487355442,0.4240163449184275
42,20,0,0,0,0,0,0,0.9501283765189852,1.0060374168425552,3.482735956849829,0.16951579507440329,0.20546262334911433,0.0,57.43626114559679,1.3416408398118889
42,21,1,1,0,8,0,0,0.9482956308455058,1.0108968425805958,3.5945485323815043,0.17468090370918313,0.20997906937412458,0.0,59.58339216559364,1.3416408398118889
42,22,1,1,0,17,0,0,0.9467763607229426,1.0149231961118599,3.3807963928759124,0.17225368375269076,0.20881009808006842,0.0,57.68634260093564,1.3416408398118889
42,23,1,1,0,2,0,0,0.9499752955976627,1.012173443742916,3.2877148625667894,0.1619644082772235,0.19406683599366453,0.0,56.16097511901642,1.3416408398118889
42,24,0,0,0,0,0,0,0.9519967812521047,1.00660594293519,2.8216985085259547,0.14107307023368776,0.16727063657792393,0.0,49.43562064204079,1.3416408398118889
42,25,0,0,0,0,0,0,0.9527594924200596,1.0,1.5114432638398243,0.08703016458700101,0.10476706488408875,0.0,26.83517195745754,0.568112490613567
42,26,0,0,0,0,0,0,0.9533135867978069,1.0,1.326653522534387,0.08233420333514611,0.10089352109266315,0.0,24.9462875480415,0.4547220663561374
42,27,1,1,0,11,0,0,0.9470674943414433,1.0120741456844775,3.4805022418018643,0.17461118769521514,0.21309126668228173,0.0,58.27001360789187,1.3416408398118889
42,28,1,1,0,6,0,0,0.9492644101475073,1.0106759149155526,3.0716152846662688,0.1562066813154767,0.18611965415215917,0.0,53.98314610834371,1.3416408398118889
42,29,1,1,0,26,0,0,0.9464062674641043,1.0138932437235744,3.6337416195868837,0.186551787580053,0.22741471325023743,0.0,60.42701418986905,1.3416408398118889
42,30,1,1,0,11,0,0,0.9479797187092883,1.0147959469958532,3.5763888945120064,0.17703254148364067,0.21300580980017136,0.0,59.90397280518498,1.3416408398118889
42,31,0,0,0,0,0,0,0.9510227639050383,1.012790968960164,3.0917891900923844,0.15321861719712615,0.18203781004766117,0.0,53.722029764146086,1.3416408398118889
